#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
1.24 12.04 -296.57 -284.52 6.00 1.01 2.06 -1.06 0.82 0.55 -1.34 6.00 0.93 0.90 -1.12 -0.26 0.43 -0.13 8.00 1.29 1.05 -0.62 -0.42 -0.74 0.11 
1.25 11.97 -295.97 -284.00 6.00 1.02 2.07 -1.07 0.82 0.53 -1.33 6.00 0.92 0.90 -1.12 -0.25 0.44 -0.12 8.00 1.28 1.04 -0.62 -0.43 -0.74 0.10 
1.26 11.89 -295.39 -283.50 6.00 1.03 2.07 -1.08 0.83 0.52 -1.33 6.00 0.92 0.90 -1.12 -0.25 0.45 -0.11 8.00 1.28 1.04 -0.62 -0.43 -0.73 0.09 
1.27 11.82 -294.84 -283.02 6.00 1.03 2.08 -1.10 0.83 0.50 -1.33 6.00 0.92 0.91 -1.12 -0.24 0.46 -0.10 8.00 1.28 1.03 -0.62 -0.44 -0.72 0.08 
1.28 11.74 -294.31 -282.57 6.00 1.04 2.08 -1.11 0.83 0.48 -1.32 6.00 0.92 0.91 -1.13 -0.23 0.47 -0.10 8.00 1.27 1.02 -0.62 -0.45 -0.72 0.07 
1.29 11.66 -293.81 -282.15 6.00 1.05 2.08 -1.12 0.83 0.47 -1.32 6.00 0.92 0.92 -1.13 -0.23 0.48 -0.09 8.00 1.27 1.02 -0.61 -0.45 -0.71 0.06 
1.30 11.59 -293.33 -281.75 6.00 1.06 2.09 -1.14 0.83 0.45 -1.31 6.00 0.91 0.92 -1.13 -0.22 0.49 -0.08 8.00 1.26 1.01 -0.61 -0.46 -0.71 0.05 
1.31 11.51 -292.88 -281.36 6.00 1.07 2.09 -1.15 0.83 0.43 -1.31 6.00 0.91 0.93 -1.13 -0.21 0.50 -0.07 8.00 1.26 1.00 -0.61 -0.46 -0.70 0.05 
1.32 11.44 -292.44 -281.00 6.00 1.08 2.10 -1.16 0.83 0.42 -1.31 6.00 0.91 0.93 -1.13 -0.21 0.50 -0.06 8.00 1.25 0.99 -0.61 -0.47 -0.70 0.04 
1.33 11.36 -292.02 -280.66 6.00 1.08 2.10 -1.18 0.83 0.40 -1.30 6.00 0.91 0.94 -1.13 -0.20 0.51 -0.06 8.00 1.25 0.99 -0.61 -0.47 -0.69 0.03 
1.34 11.29 -291.62 -280.34 6.00 1.09 2.11 -1.19 0.83 0.38 -1.30 6.00 0.91 0.94 -1.13 -0.19 0.52 -0.05 8.00 1.24 0.98 -0.61 -0.48 -0.69 0.02 
1.35 11.21 -291.24 -280.03 6.00 1.10 2.11 -1.20 0.83 0.37 -1.29 6.00 0.90 0.95 -1.13 -0.19 0.53 -0.04 8.00 1.24 0.97 -0.61 -0.48 -0.68 0.01 
1.36 11.14 -290.88 -279.74 6.00 1.11 2.11 -1.21 0.83 0.35 -1.29 6.00 0.90 0.95 -1.13 -0.18 0.54 -0.03 8.00 1.23 0.97 -0.61 -0.49 -0.67 -0.00 
1.37 11.06 -290.53 -279.46 6.00 1.12 2.12 -1.23 0.83 0.34 -1.28 6.00 0.90 0.96 -1.13 -0.17 0.54 -0.02 8.00 1.23 0.96 -0.61 -0.49 -0.67 -0.01 
1.38 10.99 -290.19 -279.20 6.00 1.13 2.12 -1.24 0.83 0.32 -1.28 6.00 0.90 0.97 -1.13 -0.17 0.55 -0.02 8.00 1.22 0.95 -0.61 -0.50 -0.66 -0.02 
1.39 10.92 -289.86 -278.94 6.00 1.13 2.12 -1.25 0.83 0.30 -1.27 6.00 0.90 0.97 -1.13 -0.16 0.56 -0.01 8.00 1.22 0.95 -0.61 -0.50 -0.65 -0.03 
1.40 10.84 -289.54 -278.70 6.00 1.14 2.13 -1.27 0.83 0.29 -1.26 6.00 0.89 0.98 -1.13 -0.15 0.57 -0.00 8.00 1.21 0.94 -0.61 -0.51 -0.65 -0.04 
1.41 10.77 -289.24 -278.46 6.00 1.15 2.13 -1.28 0.83 0.27 -1.26 6.00 0.89 0.98 -1.13 -0.15 0.57 0.01 8.00 1.21 0.93 -0.61 -0.51 -0.64 -0.05 
1.42 10.70 -288.93 -278.24 6.00 1.16 2.13 -1.29 0.83 0.26 -1.25 6.00 0.89 0.99 -1.13 -0.14 0.58 0.01 8.00 1.20 0.93 -0.61 -0.51 -0.63 -0.06 
1.43 10.63 -288.64 -278.01 6.00 1.17 2.13 -1.30 0.83 0.24 -1.25 6.00 0.89 0.99 -1.13 -0.13 0.59 0.02 8.00 1.20 0.92 -0.62 -0.52 -0.62 -0.07 
1.44 10.56 -288.35 -277.79 6.00 1.17 2.14 -1.32 0.82 0.22 -1.24 6.00 0.89 1.00 -1.13 -0.13 0.59 0.03 8.00 1.19 0.92 -0.62 -0.52 -0.62 -0.08 
1.45 10.48 -288.06 -277.58 6.00 1.18 2.14 -1.33 0.82 0.21 -1.23 6.00 0.89 1.01 -1.13 -0.12 0.60 0.04 8.00 1.19 0.91 -0.62 -0.53 -0.61 -0.09 
1.46 10.34 -287.80 -277.46 6.00 1.19 2.14 -1.34 0.82 0.18 -1.22 6.00 0.89 1.01 -1.13 -0.11 0.60 0.04 8.00 1.18 0.90 -0.62 -0.53 -0.60 -0.11 
1.47 10.20 -287.56 -277.35 6.00 1.20 2.14 -1.35 0.82 0.16 -1.21 6.00 0.89 1.02 -1.13 -0.11 0.61 0.05 8.00 1.18 0.90 -0.62 -0.53 -0.58 -0.12 
1.48 10.07 -287.34 -277.27 6.00 1.21 2.14 -1.36 0.82 0.14 -1.20 6.00 0.89 1.02 -1.13 -0.10 0.61 0.06 8.00 1.17 0.89 -0.62 -0.54 -0.57 -0.13 
1.49 9.95 -287.14 -277.20 6.00 1.22 2.14 -1.38 0.81 0.11 -1.19 6.00 0.88 1.03 -1.13 -0.09 0.62 0.06 8.00 1.17 0.89 -0.62 -0.54 -0.55 -0.15 
1.50 9.83 -286.96 -277.14 6.00 1.22 2.14 -1.39 0.81 0.09 -1.18 6.00 0.88 1.04 -1.13 -0.08 0.62 0.07 8.00 1.16 0.88 -0.62 -0.54 -0.54 -0.16 
1.51 9.71 -286.80 -277.09 6.00 1.23 2.14 -1.40 0.81 0.07 -1.17 6.00 0.88 1.04 -1.13 -0.08 0.63 0.08 8.00 1.16 0.88 -0.63 -0.55 -0.53 -0.17 
1.52 9.60 -286.66 -277.06 6.00 1.24 2.15 -1.41 0.81 0.04 -1.16 6.00 0.88 1.05 -1.13 -0.07 0.63 0.09 8.00 1.15 0.87 -0.63 -0.55 -0.51 -0.19 
1.53 9.50 -286.53 -277.03 6.00 1.25 2.15 -1.42 0.80 0.02 -1.15 6.00 0.88 1.06 -1.12 -0.06 0.64 0.09 8.00 1.14 0.87 -0.63 -0.55 -0.50 -0.20 
1.54 9.40 -286.41 -277.02 6.00 1.26 2.15 -1.43 0.80 0.00 -1.13 6.00 0.88 1.06 -1.12 -0.06 0.64 0.10 8.00 1.14 0.86 -0.63 -0.55 -0.49 -0.21 
1.55 9.30 -286.31 -277.01 6.00 1.26 2.15 -1.45 0.79 -0.02 -1.12 6.00 0.88 1.07 -1.12 -0.05 0.64 0.10 8.00 1.13 0.86 -0.63 -0.56 -0.47 -0.23 
1.56 9.21 -286.21 -277.00 6.00 1.27 2.14 -1.46 0.79 -0.04 -1.11 6.00 0.88 1.08 -1.12 -0.04 0.65 0.11 8.00 1.13 0.85 -0.64 -0.56 -0.46 -0.24 
1.57 9.12 -286.13 -277.00 6.00 1.28 2.14 -1.47 0.79 -0.06 -1.10 6.00 0.88 1.08 -1.12 -0.04 0.65 0.12 8.00 1.12 0.85 -0.64 -0.56 -0.45 -0.25 
1.58 9.04 -286.05 -277.01 6.00 1.29 2.14 -1.48 0.78 -0.08 -1.09 6.00 0.88 1.09 -1.12 -0.03 0.65 0.12 8.00 1.12 0.84 -0.64 -0.56 -0.43 -0.27 
1.59 8.96 -285.98 -277.02 6.00 1.30 2.14 -1.49 0.78 -0.10 -1.08 6.00 0.88 1.09 -1.12 -0.02 0.65 0.13 8.00 1.11 0.84 -0.64 -0.56 -0.42 -0.28 
1.60 8.89 -285.91 -277.03 6.00 1.30 2.14 -1.50 0.77 -0.12 -1.07 6.00 0.88 1.10 -1.12 -0.02 0.66 0.13 8.00 1.11 0.84 -0.65 -0.57 -0.40 -0.29 
1.61 8.81 -285.85 -277.04 6.00 1.31 2.14 -1.51 0.77 -0.14 -1.06 6.00 0.88 1.11 -1.11 -0.01 0.66 0.14 8.00 1.10 0.83 -0.65 -0.57 -0.39 -0.30 
1.62 8.75 -285.79 -277.05 6.00 1.32 2.14 -1.52 0.76 -0.16 -1.05 6.00 0.88 1.11 -1.11 -0.00 0.66 0.15 8.00 1.09 0.83 -0.65 -0.57 -0.38 -0.32 
1.63 8.68 -285.73 -277.05 6.00 1.33 2.14 -1.53 0.76 -0.18 -1.03 6.00 0.88 1.12 -1.11 0.00 0.66 0.15 8.00 1.09 0.82 -0.66 -0.57 -0.36 -0.33 
1.64 8.62 -285.68 -277.06 6.00 1.33 2.13 -1.54 0.75 -0.20 -1.02 6.00 0.88 1.13 -1.11 0.01 0.66 0.16 8.00 1.08 0.82 -0.66 -0.57 -0.35 -0.34 
1.65 8.56 -285.62 -277.06 6.00 1.34 2.13 -1.55 0.75 -0.22 -1.01 6.00 0.88 1.13 -1.11 0.02 0.66 0.16 8.00 1.08 0.82 -0.66 -0.57 -0.34 -0.35 
1.66 8.50 -285.56 -277.05 6.00 1.35 2.13 -1.56 0.74 -0.24 -1.00 6.00 0.88 1.14 -1.11 0.02 0.66 0.17 8.00 1.07 0.81 -0.67 -0.57 -0.32 -0.37 
1.67 8.45 -285.50 -277.05 6.00 1.36 2.13 -1.57 0.74 -0.26 -0.99 6.00 0.88 1.15 -1.11 0.03 0.67 0.17 8.00 1.07 0.81 -0.67 -0.57 -0.31 -0.38 
1.68 8.40 -285.43 -277.03 6.00 1.36 2.12 -1.58 0.73 -0.28 -0.98 6.00 0.88 1.15 -1.10 0.03 0.67 0.18 8.00 1.06 0.81 -0.68 -0.57 -0.30 -0.39 
1.69 8.35 -285.36 -277.01 6.00 1.37 2.12 -1.59 0.73 -0.30 -0.97 6.00 0.88 1.16 -1.10 0.04 0.67 0.18 8.00 1.05 0.80 -0.68 -0.57 -0.28 -0.40 
1.70 8.31 -285.29 -276.98 6.00 1.38 2.12 -1.60 0.72 -0.32 -0.95 6.00 0.88 1.17 -1.10 0.05 0.67 0.18 8.00 1.05 0.80 -0.68 -0.57 -0.27 -0.41 
1.71 8.27 -285.21 -276.94 6.00 1.38 2.11 -1.61 0.71 -0.33 -0.94 6.00 0.88 1.17 -1.10 0.05 0.67 0.19 8.00 1.04 0.80 -0.69 -0.57 -0.26 -0.43 
1.72 8.23 -285.13 -276.90 6.00 1.39 2.11 -1.62 0.71 -0.35 -0.93 6.00 0.88 1.18 -1.10 0.06 0.67 0.19 8.00 1.04 0.80 -0.69 -0.57 -0.24 -0.44 
1.73 8.19 -285.03 -276.84 6.00 1.40 2.11 -1.63 0.70 -0.37 -0.92 6.00 0.88 1.19 -1.09 0.06 0.66 0.20 8.00 1.03 0.79 -0.70 -0.57 -0.23 -0.45 
1.74 8.16 -284.93 -276.78 6.00 1.41 2.10 -1.64 0.69 -0.39 -0.91 6.00 0.88 1.19 -1.09 0.07 0.66 0.20 8.00 1.03 0.79 -0.70 -0.57 -0.21 -0.46 
1.75 8.13 -284.82 -276.70 6.00 1.41 2.10 -1.65 0.69 -0.40 -0.90 6.00 0.88 1.20 -1.09 0.08 0.66 0.20 8.00 1.02 0.79 -0.71 -0.57 -0.20 -0.47 
1.76 8.10 -284.71 -276.61 6.00 1.42 2.10 -1.66 0.68 -0.42 -0.88 6.00 0.88 1.21 -1.09 0.08 0.66 0.21 8.00 1.01 0.79 -0.71 -0.57 -0.19 -0.48 
1.77 8.07 -284.58 -276.51 6.00 1.43 2.09 -1.66 0.67 -0.44 -0.87 6.00 0.89 1.21 -1.09 0.09 0.66 0.21 8.00 1.01 0.79 -0.72 -0.57 -0.17 -0.49 
1.78 8.04 -284.45 -276.41 6.00 1.43 2.09 -1.67 0.67 -0.45 -0.86 6.00 0.89 1.22 -1.08 0.09 0.66 0.21 8.00 1.00 0.79 -0.72 -0.57 -0.16 -0.50 
1.79 8.02 -284.30 -276.29 6.00 1.44 2.08 -1.68 0.66 -0.47 -0.85 6.00 0.89 1.23 -1.08 0.10 0.66 0.21 8.00 1.00 0.78 -0.73 -0.57 -0.14 -0.51 
1.80 8.00 -284.15 -276.15 6.00 1.45 2.08 -1.69 0.65 -0.49 -0.84 6.00 0.89 1.23 -1.08 0.10 0.65 0.22 8.00 0.99 0.78 -0.73 -0.57 -0.13 -0.53 
1.81 7.98 -283.99 -276.01 6.00 1.45 2.07 -1.70 0.65 -0.50 -0.82 6.00 0.89 1.24 -1.08 0.11 0.65 0.22 8.00 0.99 0.78 -0.74 -0.56 -0.12 -0.54 
1.82 7.96 -283.82 -275.86 6.00 1.46 2.07 -1.71 0.64 -0.52 -0.81 6.00 0.89 1.25 -1.08 0.11 0.65 0.22 8.00 0.98 0.78 -0.74 -0.56 -0.10 -0.55 
1.83 7.95 -283.64 -275.69 6.00 1.47 2.06 -1.71 0.63 -0.54 -0.80 6.00 0.89 1.25 -1.07 0.12 0.65 0.22 8.00 0.97 0.78 -0.75 -0.56 -0.09 -0.56 
1.84 7.93 -283.45 -275.51 6.00 1.47 2.06 -1.72 0.62 -0.55 -0.79 6.00 0.89 1.26 -1.07 0.12 0.64 0.22 8.00 0.97 0.78 -0.75 -0.56 -0.07 -0.57 
1.85 7.92 -283.25 -275.33 6.00 1.48 2.05 -1.73 0.61 -0.57 -0.78 6.00 0.89 1.27 -1.07 0.13 0.64 0.22 8.00 0.96 0.78 -0.76 -0.56 -0.06 -0.58 
1.86 7.91 -283.04 -275.13 6.00 1.48 2.04 -1.74 0.61 -0.58 -0.76 6.00 0.90 1.27 -1.07 0.13 0.64 0.23 8.00 0.96 0.78 -0.76 -0.55 -0.04 -0.59 
1.87 7.91 -282.82 -274.92 6.00 1.49 2.04 -1.74 0.60 -0.60 -0.75 6.00 0.90 1.28 -1.06 0.14 0.63 0.23 8.00 0.95 0.78 -0.77 -0.55 -0.03 -0.60 
1.88 7.90 -282.60 -274.70 6.00 1.50 2.03 -1.75 0.59 -0.62 -0.74 6.00 0.90 1.28 -1.06 0.14 0.63 0.23 8.00 0.95 0.78 -0.78 -0.55 -0.02 -0.61 
1.89 7.90 -282.37 -274.47 6.00 1.50 2.03 -1.76 0.58 -0.63 -0.73 6.00 0.90 1.29 -1.06 0.15 0.62 0.23 8.00 0.94 0.78 -0.78 -0.55 -0.00 -0.62 
1.90 7.90 -282.13 -274.24 6.00 1.51 2.02 -1.77 0.57 -0.65 -0.71 6.00 0.90 1.30 -1.06 0.15 0.62 0.23 8.00 0.94 0.78 -0.79 -0.54 0.01 -0.63 
1.91 7.90 -281.89 -273.99 6.00 1.51 2.01 -1.77 0.56 -0.66 -0.70 6.00 0.90 1.30 -1.05 0.16 0.62 0.23 8.00 0.93 0.78 -0.80 -0.54 0.03 -0.64 
1.92 7.90 -281.64 -273.74 6.00 1.52 2.01 -1.78 0.56 -0.68 -0.69 6.00 0.90 1.31 -1.05 0.16 0.61 0.23 8.00 0.93 0.78 -0.80 -0.54 0.04 -0.65 
1.93 7.90 -281.39 -273.48 6.00 1.52 2.00 -1.79 0.55 -0.69 -0.67 6.00 0.91 1.32 -1.05 0.17 0.61 0.23 8.00 0.92 0.78 -0.81 -0.53 0.06 -0.66 
1.94 7.91 -281.13 -273.22 6.00 1.53 1.99 -1.79 0.54 -0.71 -0.66 6.00 0.91 1.32 -1.05 0.17 0.60 0.23 8.00 0.91 0.78 -0.82 -0.53 0.07 -0.67 
1.95 7.92 -280.87 -272.95 6.00 1.53 1.98 -1.80 0.53 -0.72 -0.65 6.00 0.91 1.33 -1.05 0.17 0.60 0.23 8.00 0.91 0.78 -0.82 -0.53 0.09 -0.67 
1.96 7.93 -280.61 -272.67 6.00 1.54 1.98 -1.81 0.52 -0.73 -0.64 6.00 0.91 1.33 -1.04 0.18 0.59 0.23 8.00 0.90 0.78 -0.83 -0.52 0.10 -0.68 
1.97 7.95 -280.34 -272.39 6.00 1.54 1.97 -1.81 0.51 -0.75 -0.62 6.00 0.91 1.34 -1.04 0.18 0.59 0.22 8.00 0.90 0.78 -0.84 -0.52 0.12 -0.69 
1.98 7.96 -280.08 -272.11 6.00 1.55 1.96 -1.82 0.50 -0.76 -0.61 6.00 0.92 1.35 -1.04 0.19 0.58 0.22 8.00 0.89 0.78 -0.84 -0.51 0.13 -0.70 
1.99 7.98 -279.81 -271.83 6.00 1.55 1.95 -1.82 0.49 -0.78 -0.60 6.00 0.92 1.35 -1.04 0.19 0.58 0.22 8.00 0.89 0.79 -0.85 -0.51 0.14 -0.71 
2.00 8.00 -279.55 -271.55 6.00 1.56 1.95 -1.83 0.48 -0.79 -0.58 6.00 0.92 1.36 -1.03 0.19 0.57 0.22 8.00 0.88 0.79 -0.86 -0.50 0.16 -0.72 
2.01 8.02 -279.29 -271.27 6.00 1.56 1.94 -1.84 0.47 -0.80 -0.57 6.00 0.92 1.36 -1.03 0.20 0.56 0.22 8.00 0.88 0.79 -0.86 -0.50 0.17 -0.73 
2.02 8.05 -279.04 -270.99 6.00 1.57 1.93 -1.84 0.46 -0.82 -0.55 6.00 0.92 1.37 -1.03 0.20 0.56 0.21 8.00 0.87 0.79 -0.87 -0.49 0.19 -0.74 
2.03 8.08 -278.78 -270.71 6.00 1.57 1.92 -1.85 0.45 -0.83 -0.54 6.00 0.92 1.37 -1.03 0.20 0.55 0.21 8.00 0.87 0.79 -0.88 -0.49 0.20 -0.74 
2.04 8.11 -278.54 -270.43 6.00 1.58 1.91 -1.85 0.44 -0.85 -0.53 6.00 0.93 1.38 -1.03 0.21 0.55 0.21 8.00 0.86 0.79 -0.89 -0.48 0.22 -0.75 
2.05 8.14 -278.30 -270.16 6.00 1.58 1.91 -1.86 0.43 -0.86 -0.51 6.00 0.93 1.38 -1.02 0.21 0.54 0.21 8.00 0.86 0.80 -0.89 -0.48 0.23 -0.76 
2.06 8.18 -278.07 -269.89 6.00 1.59 1.90 -1.86 0.42 -0.87 -0.50 6.00 0.93 1.39 -1.02 0.21 0.53 0.20 8.00 0.85 0.80 -0.90 -0.47 0.25 -0.77 
2.07 8.22 -277.85 -269.63 6.00 1.59 1.89 -1.87 0.41 -0.89 -0.48 6.00 0.93 1.39 -1.02 0.22 0.53 0.20 8.00 0.85 0.80 -0.91 -0.47 0.26 -0.78 
2.08 8.26 -277.64 -269.38 6.00 1.59 1.88 -1.87 0.40 -0.90 -0.47 6.00 0.94 1.40 -1.02 0.22 0.52 0.20 8.00 0.85 0.81 -0.92 -0.46 0.28 -0.79 
2.09 8.30 -277.44 -269.14 6.00 1.60 1.87 -1.88 0.38 -0.91 -0.46 6.00 0.94 1.41 -1.02 0.22 0.51 0.19 8.00 0.84 0.81 -0.93 -0.45 0.29 -0.79 
2.10 8.35 -277.25 -268.90 6.00 1.60 1.86 -1.88 0.37 -0.93 -0.44 6.00 0.94 1.41 -1.01 0.22 0.51 0.19 8.00 0.84 0.81 -0.93 -0.45 0.31 -0.80 
2.11 8.40 -277.08 -268.68 6.00 1.61 1.85 -1.89 0.36 -0.94 -0.43 6.00 0.94 1.42 -1.01 0.23 0.50 0.18 8.00 0.83 0.81 -0.94 -0.44 0.32 -0.81 
2.12 8.45 -276.93 -268.47 6.00 1.61 1.84 -1.89 0.35 -0.95 -0.41 6.00 0.94 1.42 -1.01 0.23 0.49 0.18 8.00 0.83 0.82 -0.95 -0.43 0.34 -0.82 
2.13 8.51 -276.78 -268.27 6.00 1.61 1.83 -1.89 0.34 -0.96 -0.40 6.00 0.95 1.43 -1.01 0.23 0.49 0.18 8.00 0.82 0.82 -0.96 -0.43 0.35 -0.82 
2.14 8.57 -276.66 -268.09 6.00 1.62 1.82 -1.90 0.33 -0.98 -0.38 6.00 0.95 1.43 -1.01 0.23 0.48 0.17 8.00 0.82 0.82 -0.97 -0.42 0.37 -0.83 
2.15 8.64 -276.56 -267.92 6.00 1.62 1.81 -1.90 0.31 -0.99 -0.37 6.00 0.95 1.43 -1.01 0.24 0.47 0.17 8.00 0.82 0.83 -0.97 -0.41 0.38 -0.84 
2.16 8.70 -276.47 -267.77 6.00 1.62 1.80 -1.90 0.30 -1.00 -0.35 6.00 0.95 1.44 -1.00 0.24 0.46 0.16 8.00 0.81 0.83 -0.98 -0.40 0.40 -0.85 
2.17 8.78 -276.41 -267.63 6.00 1.62 1.79 -1.91 0.29 -1.01 -0.34 6.00 0.96 1.44 -1.00 0.24 0.46 0.15 8.00 0.81 0.84 -0.99 -0.39 0.41 -0.86 
2.18 8.85 -276.37 -267.52 6.00 1.63 1.78 -1.91 0.28 -1.03 -0.32 6.00 0.96 1.45 -1.00 0.24 0.45 0.15 8.00 0.80 0.84 -1.00 -0.39 0.43 -0.86 
2.19 8.93 -276.35 -267.42 6.00 1.63 1.77 -1.91 0.26 -1.04 -0.31 6.00 0.96 1.45 -1.00 0.24 0.44 0.14 8.00 0.80 0.85 -1.01 -0.38 0.44 -0.87 
2.20 9.01 -276.36 -267.35 6.00 1.63 1.76 -1.92 0.25 -1.05 -0.29 6.00 0.96 1.46 -1.00 0.24 0.43 0.14 8.00 0.80 0.85 -1.02 -0.37 0.46 -0.88 
2.21 9.10 -276.39 -267.29 6.00 1.63 1.75 -1.92 0.24 -1.06 -0.27 6.00 0.97 1.46 -1.00 0.25 0.43 0.13 8.00 0.79 0.85 -1.03 -0.36 0.47 -0.88 
2.22 9.20 -276.45 -267.26 6.00 1.64 1.74 -1.92 0.22 -1.08 -0.26 6.00 0.97 1.47 -1.00 0.25 0.42 0.12 8.00 0.79 0.86 -1.04 -0.35 0.49 -0.89 
2.23 9.29 -276.54 -267.25 6.00 1.64 1.73 -1.92 0.21 -1.09 -0.24 6.00 0.97 1.47 -0.99 0.25 0.41 0.12 8.00 0.79 0.86 -1.04 -0.34 0.50 -0.90 
2.24 9.40 -276.66 -267.27 6.00 1.64 1.72 -1.93 0.19 -1.10 -0.23 6.00 0.97 1.47 -0.99 0.25 0.40 0.11 8.00 0.78 0.87 -1.05 -0.33 0.52 -0.91 
2.25 9.50 -276.81 -267.31 6.00 1.64 1.71 -1.93 0.18 -1.11 -0.21 6.00 0.98 1.48 -0.99 0.25 0.40 0.10 8.00 0.78 0.88 -1.06 -0.32 0.53 -0.91 
2.26 9.62 -277.00 -267.38 6.00 1.64 1.70 -1.93 0.16 -1.12 -0.19 6.00 0.98 1.48 -0.99 0.25 0.39 0.10 8.00 0.78 0.88 -1.07 -0.31 0.55 -0.92 
2.27 9.73 -277.21 -267.48 6.00 1.65 1.68 -1.93 0.15 -1.13 -0.17 6.00 0.98 1.49 -0.99 0.25 0.38 0.09 8.00 0.77 0.89 -1.08 -0.30 0.56 -0.93 
2.28 9.86 -277.47 -267.61 6.00 1.65 1.67 -1.93 0.13 -1.15 -0.16 6.00 0.98 1.49 -0.99 0.25 0.37 0.08 8.00 0.77 0.89 -1.09 -0.29 0.58 -0.94 
2.29 9.99 -277.75 -267.77 6.00 1.65 1.66 -1.94 0.12 -1.16 -0.14 6.00 0.99 1.49 -0.99 0.26 0.36 0.08 8.00 0.77 0.90 -1.10 -0.28 0.59 -0.94 
2.30 10.12 -278.08 -267.96 6.00 1.65 1.65 -1.94 0.10 -1.17 -0.12 6.00 0.99 1.50 -0.99 0.26 0.35 0.07 8.00 0.76 0.90 -1.11 -0.27 0.60 -0.95 
2.31 10.26 -278.45 -268.18 6.00 1.65 1.64 -1.94 0.08 -1.18 -0.11 6.00 0.99 1.50 -0.99 0.26 0.35 0.06 8.00 0.76 0.91 -1.12 -0.25 0.62 -0.96 
2.32 10.34 -278.83 -268.49 6.00 1.65 1.63 -1.94 0.07 -1.19 -0.09 6.00 0.99 1.50 -0.99 0.26 0.34 0.05 8.00 0.76 0.92 -1.13 -0.25 0.63 -0.96 
2.33 10.41 -279.23 -268.82 6.00 1.65 1.61 -1.94 0.06 -1.19 -0.08 6.00 1.00 1.51 -0.99 0.26 0.33 0.04 8.00 0.76 0.92 -1.14 -0.24 0.64 -0.96 
2.34 10.48 -279.65 -269.17 6.00 1.65 1.60 -1.94 0.05 -1.20 -0.07 6.00 1.00 1.51 -0.99 0.26 0.32 0.03 8.00 0.75 0.93 -1.15 -0.23 0.65 -0.96 
2.35 10.56 -280.09 -269.53 6.00 1.65 1.59 -1.94 0.04 -1.20 -0.06 6.00 1.00 1.51 -0.99 0.26 0.31 0.03 8.00 0.75 0.94 -1.16 -0.22 0.66 -0.97 
2.36 10.63 -280.55 -269.92 6.00 1.65 1.58 -1.94 0.03 -1.21 -0.05 6.00 1.00 1.52 -0.99 0.26 0.31 0.02 8.00 0.75 0.94 -1.17 -0.22 0.67 -0.97 
2.37 10.71 -281.03 -270.32 6.00 1.65 1.57 -1.94 0.02 -1.21 -0.03 6.00 1.01 1.52 -0.99 0.26 0.30 0.01 8.00 0.75 0.95 -1.18 -0.21 0.68 -0.97 
2.38 10.78 -281.53 -270.75 6.00 1.65 1.55 -1.94 0.01 -1.22 -0.02 6.00 1.01 1.52 -0.99 0.26 0.29 -0.00 8.00 0.75 0.96 -1.19 -0.20 0.69 -0.97 
2.39 10.86 -282.06 -271.20 6.00 1.65 1.54 -1.94 -0.00 -1.22 -0.01 6.00 1.01 1.52 -0.99 0.26 0.28 -0.01 8.00 0.74 0.96 -1.20 -0.19 0.70 -0.98 
2.40 10.94 -282.61 -271.67 6.00 1.65 1.53 -1.94 -0.01 -1.23 0.00 6.00 1.01 1.53 -0.99 0.26 0.27 -0.02 8.00 0.74 0.97 -1.21 -0.18 0.71 -0.98 
2.41 11.02 -283.18 -272.17 6.00 1.65 1.52 -1.94 -0.02 -1.23 0.01 6.00 1.02 1.53 -0.99 0.26 0.26 -0.03 8.00 0.74 0.98 -1.22 -0.18 0.72 -0.98 
2.42 11.10 -283.78 -272.69 6.00 1.65 1.50 -1.94 -0.04 -1.24 0.03 6.00 1.02 1.53 -0.99 0.26 0.25 -0.04 8.00 0.74 0.99 -1.23 -0.17 0.73 -0.98 
2.43 11.17 -284.40 -273.23 6.00 1.65 1.49 -1.94 -0.05 -1.24 0.04 6.00 1.02 1.53 -0.99 0.26 0.25 -0.05 8.00 0.74 0.99 -1.24 -0.16 0.74 -0.98 
2.44 11.25 -285.05 -273.80 6.00 1.65 1.48 -1.94 -0.06 -1.24 0.05 6.00 1.03 1.54 -0.99 0.26 0.24 -0.06 8.00 0.74 1.00 -1.25 -0.15 0.75 -0.98 
2.45 11.33 -285.73 -274.39 6.00 1.65 1.47 -1.94 -0.07 -1.25 0.06 6.00 1.03 1.54 -0.99 0.26 0.23 -0.07 8.00 0.73 1.01 -1.26 -0.14 0.76 -0.99 
2.46 11.41 -286.42 -275.01 6.00 1.65 1.45 -1.94 -0.08 -1.25 0.07 6.00 1.03 1.54 -0.99 0.26 0.22 -0.08 8.00 0.73 1.02 -1.27 -0.13 0.77 -0.99 
2.47 11.49 -287.15 -275.66 6.00 1.65 1.44 -1.94 -0.09 -1.25 0.08 6.00 1.03 1.54 -0.99 0.26 0.21 -0.09 8.00 0.73 1.02 -1.28 -0.12 0.78 -0.99 
2.48 11.57 -287.90 -276.33 6.00 1.65 1.43 -1.94 -0.11 -1.26 0.10 6.00 1.04 1.55 -0.99 0.26 0.20 -0.10 8.00 0.73 1.03 -1.29 -0.11 0.78 -0.99 
