#t Ekin Epot Etot m1 x1 y1 z1 vx1 vy1 vz1 m2 x2 y2 z2 vx2 vy2 vz2 m3 x3 y3 z3 vx3 vy3 vz3 
1.25 4.57 -29.76 -25.20 2.00 2.33 1.93 0.39 0.28 0.91 -0.47 2.00 0.66 1.04 -2.16 -0.21 -0.08 -0.75 8.00 -0.44 1.89 -0.83 -0.17 0.13 0.81 
1.26 4.54 -29.66 -25.12 2.00 2.34 1.94 0.38 0.28 0.91 -0.48 2.00 0.66 1.04 -2.17 -0.21 -0.08 -0.74 8.00 -0.44 1.90 -0.83 -0.16 0.13 0.81 
1.27 4.52 -29.56 -25.05 2.00 2.34 1.95 0.38 0.27 0.91 -0.48 2.00 0.65 1.04 -2.18 -0.22 -0.07 -0.73 8.00 -0.44 1.90 -0.82 -0.16 0.13 0.81 
1.28 4.49 -29.47 -24.98 2.00 2.34 1.96 0.38 0.27 0.91 -0.48 2.00 0.65 1.04 -2.18 -0.22 -0.07 -0.73 8.00 -0.44 1.90 -0.81 -0.16 0.13 0.81 
1.29 4.47 -29.37 -24.91 2.00 2.34 1.97 0.37 0.26 0.91 -0.48 2.00 0.65 1.04 -2.19 -0.23 -0.07 -0.72 8.00 -0.44 1.90 -0.80 -0.16 0.13 0.81 
1.30 4.44 -29.28 -24.84 2.00 2.35 1.98 0.37 0.26 0.91 -0.49 2.00 0.65 1.04 -2.20 -0.24 -0.06 -0.71 8.00 -0.44 1.90 -0.79 -0.15 0.12 0.80 
1.31 4.42 -29.19 -24.77 2.00 2.35 1.98 0.36 0.25 0.91 -0.49 2.00 0.64 1.04 -2.20 -0.24 -0.06 -0.70 8.00 -0.45 1.90 -0.79 -0.15 0.12 0.80 
1.32 4.40 -29.10 -24.70 2.00 2.35 1.99 0.36 0.25 0.91 -0.49 2.00 0.64 1.04 -2.21 -0.25 -0.05 -0.69 8.00 -0.45 1.90 -0.78 -0.15 0.12 0.80 
1.33 4.37 -29.01 -24.63 2.00 2.35 2.00 0.35 0.24 0.91 -0.49 2.00 0.64 1.04 -2.22 -0.25 -0.05 -0.69 8.00 -0.45 1.90 -0.77 -0.15 0.12 0.80 
1.34 4.35 -28.92 -24.57 2.00 2.36 2.01 0.35 0.24 0.91 -0.50 2.00 0.64 1.04 -2.22 -0.26 -0.04 -0.68 8.00 -0.45 1.91 -0.76 -0.14 0.12 0.80 
1.35 4.33 -28.83 -24.50 2.00 2.36 2.02 0.34 0.24 0.91 -0.50 2.00 0.63 1.04 -2.23 -0.26 -0.04 -0.67 8.00 -0.45 1.91 -0.75 -0.14 0.12 0.80 
1.36 4.31 -28.75 -24.44 2.00 2.36 2.03 0.34 0.23 0.91 -0.50 2.00 0.63 1.04 -2.24 -0.26 -0.03 -0.66 8.00 -0.45 1.91 -0.75 -0.14 0.12 0.80 
1.37 4.29 -28.67 -24.38 2.00 2.36 2.04 0.33 0.23 0.91 -0.50 2.00 0.63 1.04 -2.24 -0.27 -0.03 -0.66 8.00 -0.45 1.91 -0.74 -0.14 0.12 0.79 
1.38 4.27 -28.59 -24.32 2.00 2.37 2.05 0.33 0.22 0.91 -0.51 2.00 0.63 1.04 -2.25 -0.27 -0.02 -0.65 8.00 -0.46 1.91 -0.73 -0.14 0.12 0.79 
1.39 4.25 -28.51 -24.26 2.00 2.37 2.06 0.32 0.22 0.91 -0.51 2.00 0.62 1.04 -2.26 -0.28 -0.02 -0.64 8.00 -0.46 1.91 -0.72 -0.13 0.12 0.79 
1.40 4.23 -28.43 -24.20 2.00 2.37 2.07 0.32 0.21 0.91 -0.51 2.00 0.62 1.04 -2.26 -0.28 -0.02 -0.63 8.00 -0.46 1.91 -0.71 -0.13 0.11 0.79 
1.41 4.21 -28.35 -24.14 2.00 2.37 2.08 0.31 0.21 0.91 -0.51 2.00 0.62 1.04 -2.27 -0.29 -0.01 -0.62 8.00 -0.46 1.91 -0.71 -0.13 0.11 0.79 
1.42 4.19 -28.28 -24.09 2.00 2.37 2.08 0.30 0.20 0.91 -0.52 2.00 0.61 1.04 -2.28 -0.29 -0.01 -0.62 8.00 -0.46 1.92 -0.70 -0.13 0.11 0.79 
1.43 4.17 -28.20 -24.03 2.00 2.38 2.09 0.30 0.20 0.91 -0.52 2.00 0.61 1.04 -2.28 -0.30 -0.00 -0.61 8.00 -0.46 1.92 -0.69 -0.12 0.11 0.79 
1.44 4.15 -28.13 -23.98 2.00 2.38 2.10 0.29 0.19 0.91 -0.52 2.00 0.61 1.04 -2.29 -0.30 0.00 -0.60 8.00 -0.46 1.92 -0.68 -0.12 0.11 0.78 
1.45 4.13 -28.06 -23.92 2.00 2.38 2.11 0.29 0.19 0.91 -0.52 2.00 0.61 1.04 -2.29 -0.30 0.01 -0.59 8.00 -0.46 1.92 -0.68 -0.12 0.11 0.78 
1.46 4.12 -27.99 -23.87 2.00 2.38 2.12 0.28 0.18 0.90 -0.52 2.00 0.60 1.04 -2.30 -0.31 0.01 -0.59 8.00 -0.47 1.92 -0.67 -0.12 0.11 0.78 
1.47 4.10 -27.92 -23.82 2.00 2.38 2.13 0.28 0.18 0.90 -0.53 2.00 0.60 1.04 -2.31 -0.31 0.01 -0.58 8.00 -0.47 1.92 -0.66 -0.12 0.11 0.78 
1.48 4.08 -27.85 -23.76 2.00 2.39 2.14 0.27 0.18 0.90 -0.53 2.00 0.60 1.04 -2.31 -0.32 0.02 -0.57 8.00 -0.47 1.92 -0.65 -0.11 0.11 0.78 
1.49 4.06 -27.78 -23.71 2.00 2.39 2.15 0.27 0.17 0.90 -0.53 2.00 0.59 1.04 -2.32 -0.32 0.02 -0.57 8.00 -0.47 1.92 -0.64 -0.11 0.11 0.78 
1.50 4.05 -27.71 -23.66 2.00 2.39 2.16 0.26 0.17 0.90 -0.53 2.00 0.59 1.04 -2.32 -0.32 0.02 -0.56 8.00 -0.47 1.92 -0.64 -0.11 0.11 0.78 
1.51 4.03 -27.65 -23.62 2.00 2.39 2.17 0.26 0.16 0.90 -0.53 2.00 0.59 1.04 -2.33 -0.33 0.03 -0.55 8.00 -0.47 1.93 -0.63 -0.11 0.11 0.78 
1.52 4.02 -27.58 -23.57 2.00 2.39 2.17 0.25 0.16 0.90 -0.54 2.00 0.58 1.04 -2.33 -0.33 0.03 -0.54 8.00 -0.47 1.93 -0.62 -0.11 0.10 0.77 
1.53 4.00 -27.52 -23.52 2.00 2.39 2.18 0.25 0.15 0.90 -0.54 2.00 0.58 1.04 -2.34 -0.33 0.04 -0.54 8.00 -0.47 1.93 -0.61 -0.10 0.10 0.77 
1.54 3.98 -27.46 -23.47 2.00 2.40 2.19 0.24 0.15 0.90 -0.54 2.00 0.58 1.04 -2.34 -0.34 0.04 -0.53 8.00 -0.47 1.93 -0.61 -0.10 0.10 0.77 
1.55 3.97 -27.40 -23.43 2.00 2.40 2.20 0.24 0.14 0.90 -0.54 2.00 0.57 1.04 -2.35 -0.34 0.04 -0.52 8.00 -0.48 1.93 -0.60 -0.10 0.10 0.77 
1.56 3.95 -27.34 -23.38 2.00 2.40 2.21 0.23 0.14 0.90 -0.54 2.00 0.57 1.04 -2.35 -0.34 0.05 -0.52 8.00 -0.48 1.93 -0.59 -0.10 0.10 0.77 
1.57 3.94 -27.28 -23.34 2.00 2.40 2.22 0.23 0.13 0.90 -0.55 2.00 0.57 1.04 -2.36 -0.35 0.05 -0.51 8.00 -0.48 1.93 -0.58 -0.10 0.10 0.77 
1.58 3.92 -27.22 -23.29 2.00 2.40 2.23 0.22 0.13 0.90 -0.55 2.00 0.56 1.04 -2.36 -0.35 0.05 -0.50 8.00 -0.48 1.93 -0.57 -0.09 0.10 0.77 
1.59 3.91 -27.16 -23.25 2.00 2.40 2.24 0.21 0.12 0.90 -0.55 2.00 0.56 1.04 -2.37 -0.35 0.06 -0.49 8.00 -0.48 1.93 -0.57 -0.09 0.10 0.77 
1.60 3.89 -27.10 -23.21 2.00 2.40 2.25 0.21 0.12 0.90 -0.55 2.00 0.56 1.04 -2.37 -0.36 0.06 -0.49 8.00 -0.48 1.93 -0.56 -0.09 0.10 0.76 
1.61 3.88 -27.05 -23.17 2.00 2.40 2.26 0.20 0.11 0.89 -0.55 2.00 0.55 1.04 -2.38 -0.36 0.06 -0.48 8.00 -0.48 1.94 -0.55 -0.09 0.10 0.76 
1.62 3.87 -26.99 -23.12 2.00 2.41 2.26 0.20 0.11 0.89 -0.56 2.00 0.55 1.04 -2.38 -0.36 0.07 -0.47 8.00 -0.48 1.94 -0.54 -0.09 0.10 0.76 
1.63 3.85 -26.94 -23.08 2.00 2.41 2.27 0.19 0.10 0.89 -0.56 2.00 0.54 1.04 -2.39 -0.37 0.07 -0.47 8.00 -0.48 1.94 -0.54 -0.08 0.10 0.76 
1.64 3.84 -26.88 -23.04 2.00 2.41 2.28 0.19 0.10 0.89 -0.56 2.00 0.54 1.04 -2.39 -0.37 0.07 -0.46 8.00 -0.48 1.94 -0.53 -0.08 0.10 0.76 
1.65 3.83 -26.83 -23.00 2.00 2.41 2.29 0.18 0.09 0.89 -0.56 2.00 0.54 1.04 -2.40 -0.37 0.08 -0.45 8.00 -0.48 1.94 -0.52 -0.08 0.10 0.76 
1.66 3.81 -26.78 -22.97 2.00 2.41 2.30 0.18 0.09 0.89 -0.56 2.00 0.53 1.05 -2.40 -0.37 0.08 -0.45 8.00 -0.48 1.94 -0.51 -0.08 0.10 0.76 
1.67 3.80 -26.73 -22.93 2.00 2.41 2.31 0.17 0.09 0.89 -0.56 2.00 0.53 1.05 -2.41 -0.38 0.08 -0.44 8.00 -0.49 1.94 -0.51 -0.08 0.09 0.76 
1.68 3.79 -26.68 -22.89 2.00 2.41 2.32 0.16 0.08 0.89 -0.57 2.00 0.53 1.05 -2.41 -0.38 0.09 -0.43 8.00 -0.49 1.94 -0.50 -0.07 0.09 0.75 
1.69 3.77 -26.63 -22.85 2.00 2.41 2.33 0.16 0.08 0.89 -0.57 2.00 0.52 1.05 -2.42 -0.38 0.09 -0.43 8.00 -0.49 1.94 -0.49 -0.07 0.09 0.75 
1.70 3.76 -26.58 -22.82 2.00 2.41 2.34 0.15 0.07 0.89 -0.57 2.00 0.52 1.05 -2.42 -0.38 0.09 -0.42 8.00 -0.49 1.94 -0.48 -0.07 0.09 0.75 
1.71 3.75 -26.53 -22.78 2.00 2.41 2.34 0.15 0.07 0.89 -0.57 2.00 0.51 1.05 -2.42 -0.39 0.09 -0.41 8.00 -0.49 1.94 -0.48 -0.07 0.09 0.75 
1.72 3.74 -26.48 -22.74 2.00 2.41 2.35 0.14 0.06 0.88 -0.57 2.00 0.51 1.05 -2.43 -0.39 0.10 -0.41 8.00 -0.49 1.95 -0.47 -0.07 0.09 0.75 
1.73 3.73 -26.43 -22.71 2.00 2.41 2.36 0.14 0.06 0.88 -0.57 2.00 0.51 1.05 -2.43 -0.39 0.10 -0.40 8.00 -0.49 1.95 -0.46 -0.06 0.09 0.75 
1.74 3.71 -26.39 -22.67 2.00 2.41 2.37 0.13 0.05 0.88 -0.57 2.00 0.50 1.05 -2.44 -0.39 0.10 -0.39 8.00 -0.49 1.95 -0.45 -0.06 0.09 0.75 
1.75 3.70 -26.34 -22.64 2.00 2.42 2.38 0.12 0.05 0.88 -0.58 2.00 0.50 1.05 -2.44 -0.40 0.11 -0.39 8.00 -0.49 1.95 -0.45 -0.06 0.09 0.75 
1.76 3.69 -26.30 -22.60 2.00 2.42 2.39 0.12 0.04 0.88 -0.58 2.00 0.49 1.06 -2.44 -0.40 0.11 -0.38 8.00 -0.49 1.95 -0.44 -0.06 0.09 0.74 
1.77 3.68 -26.25 -22.57 2.00 2.42 2.40 0.11 0.04 0.88 -0.58 2.00 0.49 1.06 -2.45 -0.40 0.11 -0.38 8.00 -0.49 1.95 -0.43 -0.06 0.09 0.74 
1.78 3.67 -26.21 -22.54 2.00 2.42 2.41 0.11 0.03 0.88 -0.58 2.00 0.49 1.06 -2.45 -0.40 0.12 -0.37 8.00 -0.49 1.95 -0.42 -0.06 0.09 0.74 
1.79 3.66 -26.16 -22.51 2.00 2.42 2.42 0.10 0.03 0.88 -0.58 2.00 0.48 1.06 -2.45 -0.41 0.12 -0.36 8.00 -0.49 1.95 -0.42 -0.05 0.09 0.74 
1.80 3.65 -26.12 -22.47 2.00 2.42 2.42 0.09 0.02 0.88 -0.58 2.00 0.48 1.06 -2.46 -0.41 0.12 -0.36 8.00 -0.49 1.95 -0.41 -0.05 0.09 0.74 
1.81 3.64 -26.08 -22.44 2.00 2.42 2.43 0.09 0.02 0.88 -0.58 2.00 0.47 1.06 -2.46 -0.41 0.12 -0.35 8.00 -0.49 1.95 -0.40 -0.05 0.09 0.74 
1.82 3.63 -26.04 -22.41 2.00 2.42 2.44 0.08 0.01 0.88 -0.59 2.00 0.47 1.06 -2.46 -0.41 0.13 -0.34 8.00 -0.49 1.95 -0.39 -0.05 0.09 0.74 
1.83 3.62 -26.00 -22.38 2.00 2.42 2.45 0.08 0.01 0.87 -0.59 2.00 0.47 1.06 -2.47 -0.42 0.13 -0.34 8.00 -0.50 1.96 -0.39 -0.05 0.09 0.74 
1.84 3.61 -25.96 -22.35 2.00 2.42 2.46 0.07 0.00 0.87 -0.59 2.00 0.46 1.07 -2.47 -0.42 0.13 -0.33 8.00 -0.50 1.96 -0.38 -0.05 0.09 0.73 
1.85 3.60 -25.92 -22.32 2.00 2.42 2.47 0.07 -0.00 0.87 -0.59 2.00 0.46 1.07 -2.47 -0.42 0.13 -0.33 8.00 -0.50 1.96 -0.37 -0.04 0.09 0.73 
1.86 3.59 -25.88 -22.29 2.00 2.42 2.48 0.06 -0.01 0.87 -0.59 2.00 0.45 1.07 -2.48 -0.42 0.14 -0.32 8.00 -0.50 1.96 -0.36 -0.04 0.09 0.73 
1.87 3.58 -25.84 -22.26 2.00 2.42 2.48 0.05 -0.01 0.87 -0.59 2.00 0.45 1.07 -2.48 -0.42 0.14 -0.31 8.00 -0.50 1.96 -0.36 -0.04 0.09 0.73 
1.88 3.57 -25.80 -22.23 2.00 2.42 2.49 0.05 -0.02 0.87 -0.59 2.00 0.45 1.07 -2.48 -0.43 0.14 -0.31 8.00 -0.50 1.96 -0.35 -0.04 0.08 0.73 
1.89 3.56 -25.76 -22.21 2.00 2.42 2.50 0.04 -0.02 0.87 -0.59 2.00 0.44 1.07 -2.49 -0.43 0.15 -0.30 8.00 -0.50 1.96 -0.34 -0.04 0.08 0.73 
1.90 3.55 -25.72 -22.18 2.00 2.42 2.51 0.04 -0.02 0.87 -0.60 2.00 0.44 1.07 -2.49 -0.43 0.15 -0.29 8.00 -0.50 1.96 -0.34 -0.04 0.08 0.73 
1.91 3.54 -25.69 -22.15 2.00 2.42 2.52 0.03 -0.03 0.87 -0.60 2.00 0.43 1.08 -2.49 -0.43 0.15 -0.29 8.00 -0.50 1.96 -0.33 -0.03 0.08 0.73 
1.92 3.53 -25.65 -22.12 2.00 2.42 2.53 0.02 -0.03 0.86 -0.60 2.00 0.43 1.08 -2.50 -0.43 0.15 -0.28 8.00 -0.50 1.96 -0.32 -0.03 0.08 0.72 
1.93 3.52 -25.62 -22.10 2.00 2.42 2.54 0.02 -0.04 0.86 -0.60 2.00 0.42 1.08 -2.50 -0.44 0.16 -0.28 8.00 -0.50 1.96 -0.31 -0.03 0.08 0.72 
1.94 3.51 -25.58 -22.07 2.00 2.42 2.55 0.01 -0.04 0.86 -0.60 2.00 0.42 1.08 -2.50 -0.44 0.16 -0.27 8.00 -0.50 1.96 -0.31 -0.03 0.08 0.72 
1.95 3.50 -25.55 -22.04 2.00 2.41 2.55 0.01 -0.05 0.86 -0.60 2.00 0.41 1.08 -2.50 -0.44 0.16 -0.26 8.00 -0.50 1.97 -0.30 -0.03 0.08 0.72 
1.96 3.49 -25.51 -22.02 2.00 2.41 2.56 -0.00 -0.05 0.86 -0.60 2.00 0.41 1.08 -2.51 -0.44 0.16 -0.26 8.00 -0.50 1.97 -0.29 -0.03 0.08 0.72 
1.97 3.49 -25.48 -21.99 2.00 2.41 2.57 -0.01 -0.06 0.86 -0.60 2.00 0.41 1.08 -2.51 -0.44 0.17 -0.25 8.00 -0.50 1.97 -0.29 -0.02 0.08 0.72 
1.98 3.48 -25.44 -21.97 2.00 2.41 2.58 -0.01 -0.06 0.86 -0.60 2.00 0.40 1.09 -2.51 -0.44 0.17 -0.25 8.00 -0.50 1.97 -0.28 -0.02 0.08 0.72 
1.99 3.47 -25.41 -21.94 2.00 2.41 2.59 -0.02 -0.07 0.86 -0.61 2.00 0.40 1.09 -2.51 -0.45 0.17 -0.24 8.00 -0.50 1.97 -0.27 -0.02 0.08 0.72 
2.00 3.46 -25.38 -21.92 2.00 2.41 2.60 -0.02 -0.07 0.85 -0.61 2.00 0.39 1.09 -2.52 -0.45 0.17 -0.24 8.00 -0.50 1.97 -0.26 -0.02 0.08 0.71 
2.01 3.45 -25.34 -21.89 2.00 2.41 2.61 -0.03 -0.08 0.85 -0.61 2.00 0.39 1.09 -2.52 -0.45 0.18 -0.23 8.00 -0.50 1.97 -0.26 -0.02 0.08 0.71 
2.02 3.44 -25.31 -21.87 2.00 2.41 2.61 -0.04 -0.08 0.85 -0.61 2.00 0.38 1.09 -2.52 -0.45 0.18 -0.22 8.00 -0.50 1.97 -0.25 -0.02 0.08 0.71 
2.03 3.44 -25.28 -21.84 2.00 2.41 2.62 -0.04 -0.09 0.85 -0.61 2.00 0.38 1.10 -2.52 -0.45 0.18 -0.22 8.00 -0.50 1.97 -0.24 -0.01 0.08 0.71 
2.04 3.43 -25.25 -21.82 2.00 2.41 2.63 -0.05 -0.09 0.85 -0.61 2.00 0.37 1.10 -2.53 -0.45 0.18 -0.21 8.00 -0.50 1.97 -0.24 -0.01 0.08 0.71 
2.05 3.42 -25.22 -21.80 2.00 2.41 2.64 -0.05 -0.10 0.85 -0.61 2.00 0.37 1.10 -2.53 -0.46 0.18 -0.21 8.00 -0.50 1.97 -0.23 -0.01 0.08 0.71 
2.06 3.41 -25.19 -21.78 2.00 2.41 2.65 -0.06 -0.10 0.85 -0.61 2.00 0.37 1.10 -2.53 -0.46 0.19 -0.20 8.00 -0.50 1.97 -0.22 -0.01 0.08 0.71 
2.07 3.40 -25.16 -21.75 2.00 2.40 2.66 -0.07 -0.11 0.85 -0.61 2.00 0.36 1.10 -2.53 -0.46 0.19 -0.20 8.00 -0.50 1.98 -0.21 -0.01 0.08 0.71 
2.08 3.40 -25.13 -21.73 2.00 2.40 2.66 -0.07 -0.11 0.84 -0.61 2.00 0.36 1.10 -2.53 -0.46 0.19 -0.19 8.00 -0.50 1.98 -0.21 -0.01 0.08 0.71 
2.09 3.39 -25.10 -21.71 2.00 2.40 2.67 -0.08 -0.12 0.84 -0.61 2.00 0.35 1.11 -2.53 -0.46 0.19 -0.18 8.00 -0.50 1.98 -0.20 -0.00 0.08 0.70 
2.10 3.38 -25.07 -21.69 2.00 2.40 2.68 -0.09 -0.12 0.84 -0.61 2.00 0.35 1.11 -2.54 -0.46 0.20 -0.18 8.00 -0.50 1.98 -0.19 -0.00 0.08 0.70 
2.11 3.38 -25.04 -21.67 2.00 2.40 2.69 -0.09 -0.13 0.84 -0.62 2.00 0.34 1.11 -2.54 -0.46 0.20 -0.17 8.00 -0.50 1.98 -0.19 -0.00 0.08 0.70 
2.12 3.37 -25.01 -21.64 2.00 2.40 2.70 -0.10 -0.13 0.84 -0.62 2.00 0.34 1.11 -2.54 -0.47 0.20 -0.17 8.00 -0.50 1.98 -0.18 0.00 0.08 0.70 
2.13 3.36 -24.99 -21.62 2.00 2.40 2.71 -0.10 -0.14 0.84 -0.62 2.00 0.33 1.11 -2.54 -0.47 0.20 -0.16 8.00 -0.50 1.98 -0.17 0.00 0.08 0.70 
2.14 3.35 -24.96 -21.60 2.00 2.40 2.72 -0.11 -0.14 0.84 -0.62 2.00 0.33 1.12 -2.54 -0.47 0.21 -0.16 8.00 -0.50 1.98 -0.16 0.00 0.08 0.70 
2.15 3.35 -24.93 -21.58 2.00 2.39 2.72 -0.12 -0.15 0.83 -0.62 2.00 0.32 1.12 -2.54 -0.47 0.21 -0.15 8.00 -0.50 1.98 -0.16 0.00 0.08 0.70 
2.16 3.34 -24.90 -21.56 2.00 2.39 2.73 -0.12 -0.15 0.83 -0.62 2.00 0.32 1.12 -2.55 -0.47 0.21 -0.14 8.00 -0.50 1.98 -0.15 0.01 0.08 0.70 
2.17 3.33 -24.88 -21.54 2.00 2.39 2.74 -0.13 -0.15 0.83 -0.62 2.00 0.31 1.12 -2.55 -0.47 0.21 -0.14 8.00 -0.50 1.98 -0.14 0.01 0.08 0.69 
2.18 3.33 -24.85 -21.52 2.00 2.39 2.75 -0.13 -0.16 0.83 -0.62 2.00 0.31 1.12 -2.55 -0.47 0.21 -0.13 8.00 -0.50 1.98 -0.14 0.01 0.08 0.69 
2.19 3.32 -24.83 -21.50 2.00 2.39 2.76 -0.14 -0.16 0.83 -0.62 2.00 0.30 1.13 -2.55 -0.47 0.22 -0.13 8.00 -0.50 1.98 -0.13 0.01 0.08 0.69 
2.20 3.31 -24.80 -21.48 2.00 2.39 2.76 -0.15 -0.17 0.83 -0.62 2.00 0.30 1.13 -2.55 -0.48 0.22 -0.12 8.00 -0.50 1.99 -0.12 0.01 0.08 0.69 
2.21 3.31 -24.77 -21.47 2.00 2.38 2.77 -0.15 -0.17 0.82 -0.62 2.00 0.30 1.13 -2.55 -0.48 0.22 -0.12 8.00 -0.50 1.99 -0.12 0.01 0.08 0.69 
2.22 3.30 -24.75 -21.45 2.00 2.38 2.78 -0.16 -0.18 0.82 -0.62 2.00 0.29 1.13 -2.55 -0.48 0.22 -0.11 8.00 -0.50 1.99 -0.11 0.02 0.08 0.69 
2.23 3.30 -24.72 -21.43 2.00 2.38 2.79 -0.17 -0.18 0.82 -0.62 2.00 0.29 1.14 -2.55 -0.48 0.22 -0.11 8.00 -0.50 1.99 -0.10 0.02 0.08 0.69 
2.24 3.29 -24.70 -21.41 2.00 2.38 2.80 -0.17 -0.19 0.82 -0.62 2.00 0.28 1.14 -2.56 -0.48 0.23 -0.10 8.00 -0.50 1.99 -0.10 0.02 0.08 0.69 
2.25 3.28 -24.68 -21.39 2.00 2.38 2.81 -0.18 -0.19 0.82 -0.62 2.00 0.28 1.14 -2.56 -0.48 0.23 -0.10 8.00 -0.50 1.99 -0.09 0.02 0.08 0.68 
2.26 3.28 -24.65 -21.37 2.00 2.38 2.81 -0.18 -0.20 0.82 -0.62 2.00 0.27 1.14 -2.56 -0.48 0.23 -0.09 8.00 -0.50 1.99 -0.08 0.02 0.08 0.68 
2.27 3.27 -24.63 -21.36 2.00 2.37 2.82 -0.19 -0.20 0.82 -0.62 2.00 0.27 1.14 -2.56 -0.48 0.23 -0.08 8.00 -0.50 1.99 -0.08 0.02 0.08 0.68 
2.28 3.27 -24.61 -21.34 2.00 2.37 2.83 -0.20 -0.21 0.81 -0.62 2.00 0.26 1.15 -2.56 -0.48 0.23 -0.08 8.00 -0.50 1.99 -0.07 0.02 0.08 0.68 
2.29 3.26 -24.58 -21.32 2.00 2.37 2.84 -0.20 -0.21 0.81 -0.62 2.00 0.26 1.15 -2.56 -0.49 0.24 -0.07 8.00 -0.50 1.99 -0.06 0.03 0.08 0.68 
2.30 3.25 -24.56 -21.31 2.00 2.37 2.85 -0.21 -0.22 0.81 -0.62 2.00 0.25 1.15 -2.56 -0.49 0.24 -0.07 8.00 -0.50 1.99 -0.05 0.03 0.08 0.68 
2.31 3.25 -24.54 -21.29 2.00 2.36 2.85 -0.22 -0.22 0.81 -0.62 2.00 0.25 1.15 -2.56 -0.49 0.24 -0.06 8.00 -0.50 1.99 -0.05 0.03 0.08 0.68 
2.32 3.24 -24.52 -21.27 2.00 2.36 2.86 -0.22 -0.23 0.81 -0.62 2.00 0.24 1.16 -2.56 -0.49 0.24 -0.06 8.00 -0.50 1.99 -0.04 0.03 0.08 0.68 
2.33 3.24 -24.49 -21.26 2.00 2.36 2.87 -0.23 -0.23 0.81 -0.63 2.00 0.24 1.16 -2.56 -0.49 0.24 -0.05 8.00 -0.50 2.00 -0.03 0.03 0.08 0.67 
2.34 3.23 -24.47 -21.24 2.00 2.36 2.88 -0.23 -0.24 0.80 -0.63 2.00 0.23 1.16 -2.56 -0.49 0.25 -0.05 8.00 -0.50 2.00 -0.03 0.03 0.08 0.67 
2.35 3.23 -24.45 -21.22 2.00 2.36 2.89 -0.24 -0.24 0.80 -0.63 2.00 0.23 1.16 -2.56 -0.49 0.25 -0.04 8.00 -0.50 2.00 -0.02 0.03 0.08 0.67 
2.36 3.22 -24.43 -21.21 2.00 2.35 2.89 -0.25 -0.24 0.80 -0.63 2.00 0.22 1.17 -2.56 -0.49 0.25 -0.04 8.00 -0.50 2.00 -0.01 0.04 0.07 0.67 
2.37 3.22 -24.41 -21.19 2.00 2.35 2.90 -0.25 -0.25 0.80 -0.63 2.00 0.22 1.17 -2.56 -0.49 0.25 -0.03 8.00 -0.50 2.00 -0.01 0.04 0.07 0.67 
2.38 3.21 -24.39 -21.18 2.00 2.35 2.91 -0.26 -0.25 0.80 -0.63 2.00 0.21 1.17 -2.56 -0.49 0.25 -0.03 8.00 -0.50 2.00 -0.00 0.04 0.07 0.67 
2.39 3.21 -24.37 -21.16 2.00 2.35 2.92 -0.27 -0.26 0.80 -0.63 2.00 0.21 1.17 -2.56 -0.49 0.26 -0.02 8.00 -0.50 2.00 0.01 0.04 0.07 0.67 
2.40 3.20 -24.35 -21.15 2.00 2.34 2.93 -0.27 -0.26 0.79 -0.63 2.00 0.20 1.18 -2.56 -0.50 0.26 -0.02 8.00 -0.50 2.00 0.01 0.04 0.07 0.66 
2.41 3.20 -24.33 -21.13 2.00 2.34 2.93 -0.28 -0.27 0.79 -0.63 2.00 0.20 1.18 -2.56 -0.50 0.26 -0.01 8.00 -0.50 2.00 0.02 0.04 0.07 0.66 
2.42 3.19 -24.31 -21.12 2.00 2.34 2.94 -0.28 -0.27 0.79 -0.63 2.00 0.19 1.18 -2.56 -0.50 0.26 -0.01 8.00 -0.49 2.00 0.03 0.04 0.07 0.66 
2.43 3.19 -24.29 -21.10 2.00 2.33 2.95 -0.29 -0.28 0.79 -0.63 2.00 0.19 1.18 -2.56 -0.50 0.26 0.00 8.00 -0.49 2.00 0.03 0.05 0.07 0.66 
2.44 3.18 -24.27 -21.09 2.00 2.33 2.96 -0.30 -0.28 0.79 -0.63 2.00 0.18 1.19 -2.56 -0.50 0.27 0.01 8.00 -0.49 2.00 0.04 0.05 0.07 0.66 
2.45 3.18 -24.25 -21.08 2.00 2.33 2.97 -0.30 -0.29 0.78 -0.63 2.00 0.18 1.19 -2.56 -0.50 0.27 0.01 8.00 -0.49 2.00 0.05 0.05 0.07 0.66 
2.46 3.17 -24.24 -21.06 2.00 2.33 2.97 -0.31 -0.29 0.78 -0.63 2.00 0.17 1.19 -2.56 -0.50 0.27 0.02 8.00 -0.49 2.00 0.05 0.05 0.07 0.66 
2.47 3.17 -24.22 -21.05 2.00 2.32 2.98 -0.32 -0.30 0.78 -0.63 2.00 0.17 1.20 -2.56 -0.50 0.27 0.02 8.00 -0.49 2.01 0.06 0.05 0.07 0.66 
2.48 3.16 -24.20 -21.04 2.00 2.32 2.99 -0.32 -0.30 0.78 -0.63 2.00 0.16 1.20 -2.56 -0.50 0.27 0.03 8.00 -0.49 2.01 0.06 0.05 0.07 0.65 
2.49 3.16 -24.18 -21.02 2.00 2.32 3.00 -0.33 -0.31 0.78 -0.63 2.00 0.16 1.20 -2.56 -0.50 0.27 0.03 8.00 -0.49 2.01 0.07 0.05 0.07 0.65 
